Price,Adj Close,Close,High,Low,Open,Volume
Ticker,GC=F,GC=F,GC=F,GC=F,GC=F,GC=F
Datetime,,,,,,
2025-10-01 14:00:00+00:00,3902.199951171875,3902.199951171875,3902.800048828125,3894.199951171875,3899.300048828125,12196
2025-10-01 14:30:00+00:00,3899.89990234375,3899.89990234375,3906.199951171875,3882.800048828125,3902.300048828125,23756
2025-10-01 15:00:00+00:00,3886.39990234375,3886.39990234375,3903.800048828125,3886.0,3899.800048828125,14099
2025-10-01 15:30:00+00:00,3895.10009765625,3895.10009765625,3896.5,3884.60009765625,3886.300048828125,8996
2025-10-01 16:00:00+00:00,3897.0,3897.0,3897.5,3887.300048828125,3895.0,6276
2025-10-01 16:30:00+00:00,3897.60009765625,3897.60009765625,3898.199951171875,3896.0,3897.10009765625,4644
2025-10-01 17:00:00+00:00,3897.60009765625,3897.60009765625,3898.5,3895.10009765625,3897.699951171875,5336
2025-10-01 17:30:00+00:00,3887.39990234375,3887.39990234375,3898.199951171875,3887.300048828125,3897.699951171875,4639
2025-10-01 18:00:00+00:00,3889.60009765625,3889.60009765625,3891.89990234375,3881.39990234375,3887.60009765625,6912
2025-10-01 18:30:00+00:00,3888.699951171875,3888.699951171875,3893.10009765625,3884.699951171875,3889.800048828125,4679
2025-10-01 19:00:00+00:00,3891.300048828125,3891.300048828125,3893.199951171875,3887.800048828125,3888.800048828125,2703
2025-10-01 19:30:00+00:00,3894.300048828125,3894.300048828125,3897.60009765625,3890.60009765625,3891.5,4481
2025-10-01 20:00:00+00:00,3890.10009765625,3890.10009765625,3894.39990234375,3886.5,3894.300048828125,2473
2025-10-01 20:30:00+00:00,3892.60009765625,3892.60009765625,3892.800048828125,3889.5,3890.10009765625,1719
2025-10-01 22:00:00+00:00,3885.60009765625,3885.60009765625,3895.699951171875,3884.10009765625,3892.699951171875,1417
2025-10-01 22:30:00+00:00,3887.5,3887.5,3889.5,3884.60009765625,3885.60009765625,933
2025-10-01 23:00:00+00:00,3891.10009765625,3891.10009765625,3892.300048828125,3886.800048828125,3887.39990234375,1321
2025-10-01 23:30:00+00:00,3888.89990234375,3888.89990234375,3891.699951171875,3882.89990234375,3891.10009765625,2605
2025-10-02 00:00:00+00:00,3883.60009765625,3883.60009765625,3889.199951171875,3882.0,3888.699951171875,2398
2025-10-02 00:30:00+00:00,3881.699951171875,3881.699951171875,3886.5,3881.5,3883.60009765625,1725
2025-10-02 01:00:00+00:00,3888.89990234375,3888.89990234375,3890.0,3877.0,3881.5,5332
2025-10-02 01:30:00+00:00,3889.89990234375,3889.89990234375,3890.0,3887.300048828125,3889.10009765625,1998
2025-10-02 02:00:00+00:00,3888.89990234375,3888.89990234375,3895.199951171875,3886.5,3889.89990234375,3471
2025-10-02 02:30:00+00:00,3891.10009765625,3891.10009765625,3892.39990234375,3887.89990234375,3888.800048828125,1167
2025-10-02 03:00:00+00:00,3892.10009765625,3892.10009765625,3894.39990234375,3889.60009765625,3890.800048828125,1557
2025-10-02 03:30:00+00:00,3891.5,3891.5,3892.199951171875,3888.800048828125,3892.0,1397
2025-10-02 04:00:00+00:00,3891.39990234375,3891.39990234375,3892.699951171875,3890.300048828125,3891.60009765625,810
2025-10-02 04:30:00+00:00,3889.199951171875,3889.199951171875,3891.800048828125,3886.60009765625,3891.199951171875,1084
2025-10-02 05:00:00+00:00,3894.699951171875,3894.699951171875,3896.5,3889.300048828125,3889.300048828125,2953
2025-10-02 05:30:00+00:00,3892.89990234375,3892.89990234375,3894.89990234375,3891.199951171875,3894.5,1280
2025-10-02 06:00:00+00:00,3896.39990234375,3896.39990234375,3899.300048828125,3891.60009765625,3893.0,3382
2025-10-02 06:30:00+00:00,3889.0,3889.0,3899.0,3886.800048828125,3896.60009765625,3072
2025-10-02 07:00:00+00:00,3889.300048828125,3889.300048828125,3899.60009765625,3888.0,3888.89990234375,6070
2025-10-02 07:30:00+00:00,3894.0,3894.0,3895.0,3886.89990234375,3889.5,4340
2025-10-02 08:00:00+00:00,3894.60009765625,3894.60009765625,3895.699951171875,3889.699951171875,3893.60009765625,2710
2025-10-02 08:30:00+00:00,3899.300048828125,3899.300048828125,3903.60009765625,3894.10009765625,3894.60009765625,3847
2025-10-02 09:00:00+00:00,3900.5,3900.5,3903.39990234375,3898.10009765625,3899.39990234375,3106
2025-10-02 09:30:00+00:00,3904.300048828125,3904.300048828125,3905.10009765625,3900.39990234375,3900.60009765625,3355
2025-10-02 10:00:00+00:00,3907.300048828125,3907.300048828125,3908.60009765625,3901.199951171875,3904.39990234375,3107
2025-10-02 10:30:00+00:00,3906.60009765625,3906.60009765625,3907.800048828125,3903.60009765625,3907.300048828125,2266
2025-10-02 11:00:00+00:00,3908.300048828125,3908.300048828125,3910.39990234375,3904.5,3906.699951171875,3148
2025-10-02 11:30:00+00:00,3911.199951171875,3911.199951171875,3911.699951171875,3906.699951171875,3908.39990234375,4334
2025-10-02 12:00:00+00:00,3908.10009765625,3908.10009765625,3917.5,3905.10009765625,3911.300048828125,8659
2025-10-02 12:30:00+00:00,3910.10009765625,3910.10009765625,3914.0,3906.199951171875,3908.0,6752
2025-10-02 13:00:00+00:00,3919.300048828125,3919.300048828125,3919.5,3909.89990234375,3909.89990234375,9529
2025-10-02 13:30:00+00:00,3899.699951171875,3899.699951171875,3923.300048828125,3898.10009765625,3919.300048828125,20475
2025-10-02 14:00:00+00:00,3888.199951171875,3888.199951171875,3901.5,3882.0,3900.0,24594
2025-10-02 14:30:00+00:00,3863.800048828125,3863.800048828125,3890.0,3849.10009765625,3888.300048828125,41126
2025-10-02 15:00:00+00:00,3859.800048828125,3859.800048828125,3869.0,3853.10009765625,3863.699951171875,19182
2025-10-02 15:30:00+00:00,3851.800048828125,3851.800048828125,3860.0,3842.800048828125,3859.60009765625,18121
2025-10-02 16:00:00+00:00,3861.800048828125,3861.800048828125,3868.60009765625,3850.699951171875,3851.699951171875,10846
2025-10-02 16:30:00+00:00,3868.60009765625,3868.60009765625,3869.199951171875,3858.800048828125,3859.300048828125,7128
2025-10-02 17:00:00+00:00,3868.5,3868.5,3871.800048828125,3866.199951171875,3868.60009765625,8472
2025-10-02 17:30:00+00:00,3868.60009765625,3868.60009765625,3870.89990234375,3864.699951171875,3868.39990234375,4855
2025-10-02 18:00:00+00:00,3871.699951171875,3871.699951171875,3872.199951171875,3867.800048828125,3868.5,3257
2025-10-02 18:30:00+00:00,3875.199951171875,3875.199951171875,3876.5,3870.39990234375,3871.5,3647
2025-10-02 19:00:00+00:00,3881.800048828125,3881.800048828125,3883.39990234375,3874.800048828125,3875.199951171875,5809
2025-10-02 19:30:00+00:00,3880.10009765625,3880.10009765625,3882.60009765625,3877.39990234375,3881.800048828125,2779
2025-10-02 20:00:00+00:00,3881.199951171875,3881.199951171875,3884.5,3879.199951171875,3880.300048828125,2090
2025-10-02 20:30:00+00:00,3880.800048828125,3880.800048828125,3881.699951171875,3878.0,3881.10009765625,1184
2025-10-02 22:00:00+00:00,3878.5,3878.5,3882.89990234375,3876.0,3880.39990234375,1039
2025-10-02 22:30:00+00:00,3881.199951171875,3881.199951171875,3882.60009765625,3878.199951171875,3878.5,683
2025-10-02 23:00:00+00:00,3882.39990234375,3882.39990234375,3883.0,3880.60009765625,3881.199951171875,459
2025-10-02 23:30:00+00:00,3886.800048828125,3886.800048828125,3888.10009765625,3882.300048828125,3882.5,1988
2025-10-03 00:00:00+00:00,3882.5,3882.5,3887.199951171875,3881.39990234375,3886.60009765625,2552
2025-10-03 00:30:00+00:00,3880.699951171875,3880.699951171875,3883.10009765625,3880.199951171875,3882.199951171875,1995
2025-10-03 01:00:00+00:00,3875.300048828125,3875.300048828125,3886.5,3874.0,3880.89990234375,4563
2025-10-03 01:30:00+00:00,3882.199951171875,3882.199951171875,3883.5,3870.89990234375,3875.5,4605
2025-10-03 02:00:00+00:00,3878.60009765625,3878.60009765625,3882.89990234375,3878.0,3882.300048828125,2001
2025-10-03 02:30:00+00:00,3871.89990234375,3871.89990234375,3879.0,3871.0,3878.60009765625,2683
2025-10-03 03:00:00+00:00,3863.199951171875,3863.199951171875,3874.60009765625,3863.0,3871.5,4299
2025-10-03 03:30:00+00:00,3865.800048828125,3865.800048828125,3867.10009765625,3861.10009765625,3863.300048828125,3612
2025-10-03 04:00:00+00:00,3868.0,3868.0,3871.300048828125,3864.60009765625,3865.699951171875,2276
2025-10-03 04:30:00+00:00,3867.199951171875,3867.199951171875,3869.0,3866.10009765625,3868.0,1311
2025-10-03 05:00:00+00:00,3877.39990234375,3877.39990234375,3879.10009765625,3867.0,3867.10009765625,3482
2025-10-03 05:30:00+00:00,3878.300048828125,3878.300048828125,3882.39990234375,3876.5,3877.699951171875,3195
2025-10-03 06:00:00+00:00,3883.89990234375,3883.89990234375,3883.89990234375,3874.199951171875,3878.199951171875,3384
2025-10-03 06:30:00+00:00,3882.0,3882.0,3884.199951171875,3878.10009765625,3883.800048828125,3048
2025-10-03 07:00:00+00:00,3885.800048828125,3885.800048828125,3886.300048828125,3880.0,3882.199951171875,3690
2025-10-03 07:30:00+00:00,3887.300048828125,3887.300048828125,3888.699951171875,3885.699951171875,3886.10009765625,3216
2025-10-03 08:00:00+00:00,3886.39990234375,3886.39990234375,3889.0,3883.39990234375,3887.5,2548
2025-10-03 08:30:00+00:00,3888.300048828125,3888.300048828125,3888.800048828125,3884.0,3886.10009765625,1844
2025-10-03 09:00:00+00:00,3882.5,3882.5,3888.39990234375,3880.199951171875,3888.199951171875,2337
2025-10-03 09:30:00+00:00,3887.699951171875,3887.699951171875,3888.300048828125,3881.300048828125,3882.699951171875,1818
2025-10-03 10:00:00+00:00,3886.39990234375,3886.39990234375,3889.60009765625,3885.60009765625,3887.800048828125,2519
2025-10-03 10:30:00+00:00,3888.89990234375,3888.89990234375,3891.5,3885.300048828125,3886.60009765625,5634
2025-10-03 11:00:00+00:00,3882.0,3882.0,3890.300048828125,3880.60009765625,3888.89990234375,3665
2025-10-03 11:30:00+00:00,3885.300048828125,3885.300048828125,3887.89990234375,3877.60009765625,3882.0,4290
2025-10-03 12:00:00+00:00,3887.39990234375,3887.39990234375,3888.5,3883.699951171875,3885.39990234375,4231
2025-10-03 12:30:00+00:00,3898.39990234375,3898.39990234375,3899.5,3886.699951171875,3887.800048828125,10920
2025-10-03 13:00:00+00:00,3905.89990234375,3905.89990234375,3909.199951171875,3894.5,3898.39990234375,12775
2025-10-03 13:30:00+00:00,3907.300048828125,3907.300048828125,3915.60009765625,3897.300048828125,3905.800048828125,21366
2025-10-03 14:00:00+00:00,3903.39990234375,3903.39990234375,3912.5,3890.699951171875,3907.39990234375,19336
2025-10-03 14:30:00+00:00,3904.300048828125,3904.300048828125,3905.89990234375,3896.60009765625,3903.300048828125,8204
2025-10-03 15:00:00+00:00,3912.5,3912.5,3914.199951171875,3898.5,3904.39990234375,9178
2025-10-03 15:30:00+00:00,3914.39990234375,3914.39990234375,3916.800048828125,3909.10009765625,3912.699951171875,8527
2025-10-03 16:00:00+00:00,3907.89990234375,3907.89990234375,3914.800048828125,3905.39990234375,3914.5,6743
2025-10-03 16:30:00+00:00,3908.89990234375,3908.89990234375,3909.89990234375,3905.89990234375,3907.699951171875,3334
2025-10-03 17:00:00+00:00,3908.800048828125,3908.800048828125,3911.39990234375,3906.10009765625,3908.800048828125,4987
2025-10-03 17:30:00+00:00,3906.60009765625,3906.60009765625,3911.10009765625,3901.699951171875,3908.89990234375,5389
2025-10-03 18:00:00+00:00,3909.800048828125,3909.800048828125,3910.800048828125,3905.199951171875,3906.89990234375,3428
2025-10-03 18:30:00+00:00,3911.800048828125,3911.800048828125,3914.800048828125,3909.699951171875,3909.89990234375,3738
2025-10-03 19:00:00+00:00,3912.39990234375,3912.39990234375,3914.60009765625,3909.300048828125,3911.89990234375,2639
2025-10-03 19:30:00+00:00,3910.89990234375,3910.89990234375,3914.60009765625,3910.0,3912.60009765625,3018
2025-10-03 20:00:00+00:00,3909.89990234375,3909.89990234375,3912.699951171875,3909.0,3910.89990234375,1325
2025-10-03 20:30:00+00:00,3912.10009765625,3912.10009765625,3912.5,3908.5,3909.800048828125,1709
2025-10-06 04:00:00+00:00,3958.5,3958.5,3959.39990234375,3953.300048828125,3954.5,1636
2025-10-06 04:30:00+00:00,3963.199951171875,3963.199951171875,3964.5,3957.0,3958.300048828125,4800
2025-10-06 05:00:00+00:00,3961.60009765625,3961.60009765625,3969.0,3957.0,3962.89990234375,6339
2025-10-06 05:30:00+00:00,3957.39990234375,3957.39990234375,3961.699951171875,3951.699951171875,3961.699951171875,5626
2025-10-06 06:00:00+00:00,3953.300048828125,3953.300048828125,3957.60009765625,3947.39990234375,3957.5,5473
2025-10-06 06:30:00+00:00,3958.5,3958.5,3959.0,3950.0,3953.10009765625,4299
2025-10-06 07:00:00+00:00,3956.800048828125,3956.800048828125,3960.699951171875,3953.39990234375,3958.300048828125,4284
2025-10-06 07:30:00+00:00,3965.699951171875,3965.699951171875,3968.0,3955.39990234375,3956.89990234375,6503
2025-10-06 08:00:00+00:00,3967.699951171875,3967.699951171875,3973.699951171875,3964.10009765625,3965.800048828125,7724
2025-10-06 08:30:00+00:00,3966.699951171875,3966.699951171875,3971.60009765625,3959.300048828125,3967.5,5621
2025-10-06 09:00:00+00:00,3967.60009765625,3967.60009765625,3969.300048828125,3963.199951171875,3966.89990234375,2540
2025-10-06 09:30:00+00:00,3966.5,3966.5,3968.39990234375,3960.60009765625,3967.5,3018
2025-10-06 10:00:00+00:00,3963.699951171875,3963.699951171875,3967.199951171875,3956.0,3966.699951171875,5532
2025-10-06 10:30:00+00:00,3966.60009765625,3966.60009765625,3971.10009765625,3963.0,3963.800048828125,2901
2025-10-06 11:00:00+00:00,3963.10009765625,3963.10009765625,3967.300048828125,3957.60009765625,3966.39990234375,5048
2025-10-06 11:30:00+00:00,3962.39990234375,3962.39990234375,3964.5,3954.699951171875,3963.0,4666
2025-10-06 12:00:00+00:00,3954.5,3954.5,3966.10009765625,3951.199951171875,3962.199951171875,11023
2025-10-06 12:30:00+00:00,3957.60009765625,3957.60009765625,3962.699951171875,3950.0,3954.60009765625,10051
2025-10-06 13:00:00+00:00,3956.699951171875,3956.699951171875,3960.5,3954.10009765625,3957.800048828125,7252
2025-10-06 13:30:00+00:00,3968.60009765625,3968.60009765625,3971.10009765625,3950.60009765625,3956.89990234375,12876
2025-10-06 14:00:00+00:00,3971.199951171875,3971.199951171875,3974.60009765625,3963.800048828125,3968.5,13779
2025-10-06 14:30:00+00:00,3978.300048828125,3978.300048828125,3983.0,3970.199951171875,3971.10009765625,11148
2025-10-06 15:00:00+00:00,3974.199951171875,3974.199951171875,3981.5,3972.199951171875,3978.0,9046
2025-10-06 15:30:00+00:00,3986.39990234375,3986.39990234375,3988.199951171875,3972.0,3973.89990234375,8517
2025-10-06 16:00:00+00:00,3976.89990234375,3976.89990234375,3994.5,3969.5,3986.39990234375,19335
2025-10-06 16:30:00+00:00,3978.10009765625,3978.10009765625,3979.5,3974.39990234375,3976.89990234375,4273
2025-10-06 17:00:00+00:00,3975.89990234375,3975.89990234375,3983.300048828125,3975.699951171875,3978.300048828125,7811
2025-10-06 17:30:00+00:00,3982.5,3982.5,3982.89990234375,3975.199951171875,3975.89990234375,4144
2025-10-06 18:00:00+00:00,3982.800048828125,3982.800048828125,3984.39990234375,3980.60009765625,3982.60009765625,2955
2025-10-06 18:30:00+00:00,3983.0,3983.0,3985.5,3980.89990234375,3982.800048828125,1971
2025-10-06 19:00:00+00:00,3987.89990234375,3987.89990234375,3989.699951171875,3982.800048828125,3982.89990234375,3973
2025-10-06 19:30:00+00:00,3983.199951171875,3983.199951171875,3988.60009765625,3981.89990234375,3987.89990234375,3388
2025-10-06 20:00:00+00:00,3983.60009765625,3983.60009765625,3985.699951171875,3982.300048828125,3983.199951171875,1774
2025-10-06 20:30:00+00:00,3984.39990234375,3984.39990234375,3986.199951171875,3981.0,3983.699951171875,1772
2025-10-06 22:00:00+00:00,3995.89990234375,3995.89990234375,3999.0,3982.199951171875,3983.0,4404
2025-10-06 22:30:00+00:00,3986.699951171875,3986.699951171875,3995.89990234375,3982.0,3995.800048828125,5079
2025-10-06 23:00:00+00:00,3992.300048828125,3992.300048828125,3992.89990234375,3984.60009765625,3986.60009765625,2440
2025-10-06 23:30:00+00:00,3992.39990234375,3992.39990234375,3995.300048828125,3990.199951171875,3992.39990234375,2243
2025-10-07 00:00:00+00:00,3996.60009765625,3996.60009765625,4000.10009765625,3989.39990234375,3992.300048828125,6207
2025-10-07 00:30:00+00:00,3986.0,3986.0,3999.89990234375,3984.39990234375,3996.5,5131
2025-10-07 01:00:00+00:00,3982.10009765625,3982.10009765625,3987.0,3978.89990234375,3986.199951171875,5596
2025-10-07 01:30:00+00:00,3980.699951171875,3980.699951171875,3983.800048828125,3978.699951171875,3982.199951171875,3076
2025-10-07 02:00:00+00:00,3987.60009765625,3987.60009765625,3988.5,3980.0,3980.60009765625,3056
2025-10-07 02:30:00+00:00,3987.699951171875,3987.699951171875,3990.0,3986.699951171875,3987.89990234375,1748
2025-10-07 03:00:00+00:00,3985.800048828125,3985.800048828125,3992.60009765625,3983.300048828125,3987.60009765625,3108
2025-10-07 03:30:00+00:00,3996.300048828125,3996.300048828125,3997.0,3985.300048828125,3986.0,3341
2025-10-07 04:00:00+00:00,3995.800048828125,3995.800048828125,3998.0,3993.39990234375,3995.300048828125,2756
2025-10-07 04:30:00+00:00,3998.0,3998.0,3999.199951171875,3995.199951171875,3995.699951171875,2593
2025-10-07 05:00:00+00:00,3986.0,3986.0,3999.0,3982.5,3997.800048828125,6166
2025-10-07 05:30:00+00:00,3987.300048828125,3987.300048828125,3989.199951171875,3983.0,3986.0,3843
2025-10-07 06:00:00+00:00,3986.39990234375,3986.39990234375,3988.5,3982.0,3987.300048828125,3621
2025-10-07 06:30:00+00:00,3977.89990234375,3977.89990234375,3986.699951171875,3976.5,3986.300048828125,5092
2025-10-07 07:00:00+00:00,3973.89990234375,3973.89990234375,3978.699951171875,3965.60009765625,3978.0,11521
2025-10-07 07:30:00+00:00,3968.60009765625,3968.60009765625,3979.39990234375,3965.800048828125,3973.89990234375,8683
2025-10-07 08:00:00+00:00,3973.60009765625,3973.60009765625,3976.5,3963.39990234375,3968.60009765625,7975
2025-10-07 08:30:00+00:00,3974.10009765625,3974.10009765625,3976.699951171875,3973.0,3973.5,3943
2025-10-07 09:00:00+00:00,3980.89990234375,3980.89990234375,3986.60009765625,3973.89990234375,3974.0,5988
2025-10-07 09:30:00+00:00,3977.699951171875,3977.699951171875,3984.39990234375,3977.60009765625,3980.800048828125,5411
2025-10-07 10:00:00+00:00,3979.5,3979.5,3982.5,3976.39990234375,3977.5,2853
2025-10-07 10:30:00+00:00,3983.10009765625,3983.10009765625,3985.89990234375,3979.0,3979.300048828125,3059
2025-10-07 11:00:00+00:00,3980.5,3980.5,3985.300048828125,3979.300048828125,3983.199951171875,2275
2025-10-07 11:30:00+00:00,3989.800048828125,3989.800048828125,3992.10009765625,3979.199951171875,3980.5,4943
2025-10-07 12:00:00+00:00,3988.10009765625,3988.10009765625,3995.10009765625,3986.60009765625,3989.699951171875,8328
2025-10-07 12:30:00+00:00,4002.89990234375,4002.89990234375,4003.699951171875,3987.39990234375,3988.0,11354
2025-10-07 13:00:00+00:00,4006.199951171875,4006.199951171875,4009.0,4000.199951171875,4002.60009765625,13302
2025-10-07 13:30:00+00:00,4002.39990234375,4002.39990234375,4006.300048828125,3993.300048828125,4006.199951171875,13401
2025-10-07 14:00:00+00:00,4001.300048828125,4001.300048828125,4003.800048828125,3991.199951171875,4002.300048828125,11473
2025-10-07 14:30:00+00:00,4009.0,4009.0,4010.10009765625,4000.699951171875,4001.39990234375,13655
2025-10-07 15:00:00+00:00,4008.10009765625,4008.10009765625,4014.60009765625,4002.39990234375,4009.199951171875,14570
2025-10-07 15:30:00+00:00,3988.699951171875,3988.699951171875,4008.5,3983.39990234375,4008.300048828125,20114
2025-10-07 16:00:00+00:00,3992.199951171875,3992.199951171875,3999.10009765625,3985.300048828125,3989.0,13498
2025-10-07 16:30:00+00:00,3999.89990234375,3999.89990234375,4002.5,3991.10009765625,3992.10009765625,7731
2025-10-07 17:00:00+00:00,4004.0,4004.0,4008.800048828125,3999.39990234375,3999.89990234375,9850
2025-10-07 17:30:00+00:00,4003.89990234375,4003.89990234375,4011.10009765625,4003.39990234375,4004.0,6695
2025-10-07 18:00:00+00:00,4002.5,4002.5,4006.699951171875,3996.699951171875,4003.89990234375,6304
2025-10-07 18:30:00+00:00,4003.800048828125,4003.800048828125,4006.0,4001.10009765625,4002.39990234375,2861
2025-10-07 19:00:00+00:00,4002.39990234375,4002.39990234375,4006.10009765625,4001.199951171875,4003.800048828125,2412
2025-10-07 19:30:00+00:00,4002.5,4002.5,4005.5,4001.300048828125,4002.5,3246
2025-10-07 20:00:00+00:00,4005.300048828125,4005.300048828125,4006.199951171875,4002.699951171875,4002.699951171875,1622
2025-10-07 20:30:00+00:00,4007.89990234375,4007.89990234375,4009.39990234375,4004.60009765625,4005.5,1586
2025-10-07 22:00:00+00:00,4013.0,4013.0,4013.199951171875,4005.60009765625,4007.10009765625,1332
2025-10-07 22:30:00+00:00,4012.300048828125,4012.300048828125,4013.0,4009.89990234375,4012.699951171875,1435
2025-10-07 23:00:00+00:00,4011.699951171875,4011.699951171875,4015.0,4011.0,4012.39990234375,2689
2025-10-07 23:30:00+00:00,4016.199951171875,4016.199951171875,4018.0,4011.0,4011.60009765625,3723
2025-10-08 00:00:00+00:00,4020.199951171875,4020.199951171875,4020.89990234375,4015.89990234375,4016.300048828125,5073
2025-10-08 00:30:00+00:00,4014.0,4014.0,4020.199951171875,4011.0,4020.10009765625,6374
2025-10-08 01:00:00+00:00,4017.0,4017.0,4018.39990234375,4006.699951171875,4014.0,7183
2025-10-08 01:30:00+00:00,4023.39990234375,4023.39990234375,4023.60009765625,4013.0,4017.10009765625,6057
2025-10-08 02:00:00+00:00,4026.199951171875,4026.199951171875,4028.699951171875,4018.10009765625,4023.199951171875,7903
2025-10-08 02:30:00+00:00,4033.89990234375,4033.89990234375,4034.0,4026.0,4026.0,4596
2025-10-08 03:00:00+00:00,4033.800048828125,4033.800048828125,4036.800048828125,4031.39990234375,4033.89990234375,4715
2025-10-08 03:30:00+00:00,4036.60009765625,4036.60009765625,4038.699951171875,4032.699951171875,4033.699951171875,4009
2025-10-08 04:00:00+00:00,4040.60009765625,4040.60009765625,4043.5,4037.10009765625,4037.10009765625,6018
2025-10-08 04:30:00+00:00,4049.0,4049.0,4049.89990234375,4039.5,4040.5,7043
2025-10-08 05:00:00+00:00,4055.699951171875,4055.699951171875,4056.800048828125,4046.699951171875,4049.0,6733
2025-10-08 05:30:00+00:00,4051.89990234375,4051.89990234375,4059.300048828125,4050.699951171875,4055.800048828125,7319
2025-10-08 06:00:00+00:00,4048.60009765625,4048.60009765625,4055.199951171875,4043.5,4052.0,8398
2025-10-08 06:30:00+00:00,4053.699951171875,4053.699951171875,4055.199951171875,4047.60009765625,4048.800048828125,5487
2025-10-08 07:00:00+00:00,4058.300048828125,4058.300048828125,4061.199951171875,4052.300048828125,4053.699951171875,7163
2025-10-08 07:30:00+00:00,4056.5,4056.5,4060.5,4052.5,4058.300048828125,4830
2025-10-08 08:00:00+00:00,4060.39990234375,4060.39990234375,4063.39990234375,4055.39990234375,4056.39990234375,6495
2025-10-08 08:30:00+00:00,4058.39990234375,4058.39990234375,4062.800048828125,4058.199951171875,4060.5,4800
2025-10-08 09:00:00+00:00,4057.10009765625,4057.10009765625,4062.0,4055.0,4058.199951171875,4145
2025-10-08 09:30:00+00:00,4070.89990234375,4070.89990234375,4071.5,4056.89990234375,4057.0,9791
2025-10-08 10:00:00+00:00,4062.10009765625,4062.10009765625,4071.5,4059.5,4070.89990234375,7007
2025-10-08 10:30:00+00:00,4059.10009765625,4059.10009765625,4063.199951171875,4055.699951171875,4062.0,6663
2025-10-08 11:00:00+00:00,4056.5,4056.5,4060.199951171875,4054.699951171875,4059.199951171875,4402
2025-10-08 11:30:00+00:00,4060.0,4060.0,4060.199951171875,4053.60009765625,4056.5,5366
2025-10-08 12:00:00+00:00,4062.0,4062.0,4068.800048828125,4057.199951171875,4060.10009765625,9994
2025-10-08 12:30:00+00:00,4062.10009765625,4062.10009765625,4062.800048828125,4052.5,4061.800048828125,9662
2025-10-08 13:00:00+00:00,4060.0,4060.0,4072.0,4059.699951171875,4062.10009765625,11316
2025-10-08 13:30:00+00:00,4059.800048828125,4059.800048828125,4062.5,4047.5,4060.10009765625,23276
2025-10-08 14:00:00+00:00,4066.199951171875,4066.199951171875,4067.89990234375,4057.300048828125,4059.699951171875,13376
2025-10-08 14:30:00+00:00,4069.699951171875,4069.699951171875,4070.800048828125,4061.0,4066.300048828125,9513
2025-10-08 15:00:00+00:00,4065.800048828125,4065.800048828125,4072.39990234375,4058.10009765625,4069.699951171875,15287
2025-10-08 15:30:00+00:00,4067.199951171875,4067.199951171875,4070.0,4064.10009765625,4066.10009765625,6705
2025-10-08 16:00:00+00:00,4077.0,4077.0,4078.0,4065.39990234375,4067.300048828125,10620
2025-10-08 16:30:00+00:00,4078.39990234375,4078.39990234375,4081.0,4074.300048828125,4077.0,10247
